year, month, carrier, carrier_name                           , airport, airport_name                                                            , arr_flights, arr_del15, carrier_ct, weather_ct, nas_ct , security_ct, late_aircraft_ct, arr_cancelled, arr_diverted, arr_delay, carrier_delay, weather_delay, nas_delay, security_delay, late_aircraft_delay
2025,     3, G4     , Allegiant Air                          , PDX    , "Portland, OR: Portland International"                                  ,        27.0,       4.0,       2.83,       0.0 ,    0.6 ,        0.0 ,             0.57,           0.0,          0.0,     197.0,         154.0,           0.0,      31.0,            0.0,                12.0
2025,     3, G4     , Allegiant Air                          , PGD    , "Punta Gorda, FL: Punta Gorda Airport"                                  ,      1026.0,     223.0,      41.77,      11.38,   86.8 ,        0.92,            82.14,           3.0,          4.0,   21064.0,        4710.0,        1277.0,    6562.0,          990.0,              7525.0
2025,     3, G4     , Allegiant Air                          , PHX    , "Phoenix, AZ: Phoenix Sky Harbor International"                         ,        43.0,       8.0,       1.42,       0.63,    2.41,        0.0 ,             3.55,           0.0,          1.0,    1090.0,         351.0,         186.0,      77.0,            0.0,               476.0
2025,     3, G4     , Allegiant Air                          , PIA    , "Peoria, IL: General Downing - Peoria International"                    ,       125.0,      22.0,       5.52,       1.63,    7.47,        0.0 ,             7.38,           0.0,          0.0,    1930.0,         293.0,          50.0,     842.0,            0.0,               745.0
2025,     3, G4     , Allegiant Air                          , PIE    , "St. Petersburg, FL: St Pete Clearwater International"                  ,      1007.0,     310.0,      59.99,       6.84,   89.95,        0.39,           152.82,           7.0,          2.0,   28130.0,        5227.0,         506.0,    7735.0,            9.0,             14653.0
2025,     3, G4     , Allegiant Air                          , PIT    , "Pittsburgh, PA: Pittsburgh International"                              ,       147.0,      47.0,       9.32,       3.55,    7.87,        0.0 ,            26.27,           0.0,          1.0,    3646.0,         798.0,         321.0,     316.0,            0.0,              2211.0
2025,     3, G4     , Allegiant Air                          , PSC    , "Pasco/Kennewick/Richland, WA: Tri Cities"                              ,        23.0,       6.0,       0.09,       0.0 ,    2.08,        0.0 ,             3.82,           0.0,          0.0,     337.0,           3.0,           0.0,      62.0,            0.0,               272.0
2025,     3, G4     , Allegiant Air                          , PSM    , "Portsmouth, NH: Portsmouth International at Pease"                     ,        55.0,       6.0,       0.95,       1.0 ,    3.05,        0.0 ,             1.0 ,           0.0,          0.0,     247.0,          19.0,          16.0,     195.0,            0.0,                17.0
2025,     3, G4     , Allegiant Air                          , PSP    , "Palm Springs, CA: Palm Springs International"                          ,        23.0,       3.0,       0.0 ,       0.0 ,    2.39,        0.0 ,             0.61,           0.0,          0.0,     528.0,           0.0,           0.0,     509.0,            0.0,                19.0
2025,     3, G4     , Allegiant Air                          , PVD    , "Providence, RI: Rhode Island Tf Green International"                   ,        28.0,       3.0,       0.0 ,       0.0 ,    2.8 ,        0.0 ,             0.2 ,           1.0,          0.0,     155.0,           0.0,           0.0,     151.0,            0.0,                 4.0
2025,     3, G4     , Allegiant Air                          , PVU    , "Provo, UT: Provo Municipal"                                            ,       177.0,      48.0,      14.94,       2.12,    8.62,        0.92,            21.39,           3.0,          1.0,    6770.0,        4317.0,         355.0,     464.0,           34.0,              1600.0
2025,     3, G4     , Allegiant Air                          , RAP    , "Rapid City, SD: Rapid City Regional"                                   ,        42.0,       4.0,       1.86,       0.0 ,    0.68,        0.0 ,             1.47,           0.0,          0.0,     162.0,          93.0,           0.0,      25.0,            0.0,                44.0
2025,     3, G4     , Allegiant Air                          , RFD    , "Rockford, IL: Chicago/Rockford International"                          ,       101.0,      16.0,      10.68,       0.94,    1.94,        0.0 ,             2.43,           0.0,          1.0,    2180.0,         975.0,         948.0,      59.0,            0.0,               198.0
2025,     3, G4     , Allegiant Air                          , RIC    , "Richmond, VA: Richmond International"                                  ,        18.0,       2.0,       1.84,       0.0 ,    0.16,        0.0 ,             0.0 ,           0.0,          0.0,     188.0,         173.0,           0.0,      15.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , ROA    , "Roanoke, VA: Roanoke Blacksburg Regional"                              ,        34.0,      17.0,       6.26,       0.8 ,    5.68,        0.0 ,             4.26,           0.0,          1.0,    1366.0,         360.0,          75.0,     492.0,            0.0,               439.0
2025,     3, G4     , Allegiant Air                          , ROC    , "Rochester, NY: Frederick Douglass Grtr Rochester International"        ,         9.0,       4.0,       3.0 ,       0.0 ,    1.0 ,        0.0 ,             0.0 ,           0.0,          0.0,     241.0,         210.0,           0.0,      31.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , SAN    , "San Diego, CA: San Diego International"                                ,         9.0,       1.0,       0.21,       0.0 ,    0.79,        0.0 ,             0.0 ,           0.0,          0.0,      19.0,           4.0,           0.0,      15.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , SAV    , "Savannah, GA: Savannah/Hilton Head International"                      ,       113.0,      24.0,       2.44,       0.04,    3.67,        0.0 ,            17.86,           0.0,          0.0,    1923.0,         167.0,           5.0,     205.0,            0.0,              1546.0
2025,     3, G4     , Allegiant Air                          , SBN    , "South Bend, IN: South Bend International"                              ,       114.0,      23.0,       8.42,       2.24,    9.28,        0.0 ,             3.07,           1.0,          1.0,    1904.0,         672.0,          85.0,     895.0,            0.0,               252.0
2025,     3, G4     , Allegiant Air                          , SCK    , "Stockton, CA: Stockton Metro"                                          ,        36.0,       3.0,       1.0 ,       0.0 ,    1.41,        0.0 ,             0.59,           0.0,          0.0,      76.0,          33.0,           0.0,      32.0,            0.0,                11.0
2025,     3, G4     , Allegiant Air                          , SDF    , "Louisville, KY: Louisville Muhammad Ali International"                 ,        55.0,      18.0,       2.22,       0.28,    4.41,        0.0 ,            11.1 ,           0.0,          1.0,     985.0,          90.0,          12.0,     195.0,            0.0,               688.0
2025,     3, G4     , Allegiant Air                          , SFB    , "Sanford, FL: Orlando Sanford International"                            ,      1087.0,     298.0,      60.56,      16.21,   66.68,        1.0 ,           153.55,          10.0,          1.0,   28007.0,        8008.0,        1538.0,    5493.0,           32.0,             12936.0
2025,     3, G4     , Allegiant Air                          , SGF    , "Springfield, MO: Springfield-Branson National"                         ,        82.0,      18.0,       4.68,       0.0 ,    5.4 ,        0.66,             7.27,           0.0,          1.0,    1560.0,         211.0,           0.0,     846.0,           19.0,               484.0
